id,name,price,today,diff price,diff percent,processor,screen,capacity,phone connet,so,url,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
65100,Samsung Galaxy Tab A 8.0 2019 (T290 / Carbon Black) [SM-T290NZKACHO],110183,,,,Qualcomm Snapdragon 429 (SDM429) (2000 MHz),"8.0"" (1280x800)",32 GB,No,"Android 9.0 ""Pie""",https://www.solotodo.cl/products/65100-samsung-galaxy-tab-a-80-2019-t290-carbon-black-sm-t290nzkacho,89990,111540,111540,111540,111540,89990,89990,89990,89990,89990,89990,89990,,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,,,,,,99990,99990,,,,,,135990,135990,135990,135990,135990,135990,135990,135990,135990,135990,135990,135990,135990,,,135990,135990,129990,129990,119990,119990,119990,89990,119990,119990,119990,119990,129990,129990,119990,129990,,,,,119990,119990,119990,119990,109990,109990,109990,109990,109990,119990,109990,109990,109990,109990,109990,109990,99990,99990,99990,99990,99990,99990,99990,99990,99990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82139,Apple iPad Pro 12.9 2020 (Wi-Fi / 512 GB / Space Gray) [MXAV2CI/A],1139332,,,,Apple A12Z Bionic (2500 MHz),"12.9"" (2732x2048)",512 GB,No,iOS 13.4,https://www.solotodo.cl/products/82139-apple-ipad-pro-129-2020-wi-fi-512-gb-space-gray-mxav2cia,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1229990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,,,,,,,,,,,,,,,,,,,,,,,,,1099990,1099990,1099990,1099990,,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,1099990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121537,Samsung Galaxy Tab S7 Fan Edition LTE (T735 / 64 GB / 4 GB / Mystic Silver) + Keyboard Cover,619990,,,,Qualcomm Snapdragon [SM7225] 750G 5G (2200 MHz),"12.4"" (2560x1600)",64 GB,4G,Android 11,https://www.solotodo.cl/products/121537-samsung-galaxy-tab-s7-fan-edition-lte-t735-64-gb-4-gb-mystic-silver-keyboard-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619990,619990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131353,Lenovo Tab M8 HD (2nd Gen) (TB-8505X) [ZA5H0158CL],83084,,,,MediaTek Helio A22 (MT6761) (2000 MHz),"8.0"" (1280x800)",16 GB,4G,"Android 9.0 ""Pie""",https://www.solotodo.cl/products/131353-lenovo-tab-m8-hd-2nd-gen-tb-8505x-za5h0158cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79990,79990,79990,79990,,79990,,,,,,,,,,,,,,,,,,,,,,,,89497,,,,,,,,,,,,92140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90022,Apple iPad Air 10.9 2020 (Wi-Fi / 64 GB / Green) [MYFR2CI/A],526740,,,,Apple A14 Bionic (3100 MHz),"10,9"" (2360x1640)",64 GB,No,iPadOS 14,https://www.solotodo.cl/products/90022-apple-ipad-air-109-2020-wi-fi-64-gb-green-myfr2cia,,,,,,,,,,,,,,,,,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,519990,519990,519990,519990,519990,,,519990,519990,519990,519990,519990,,,,,,,,,,,,529990,529990,529990,529990,,,,,529990,529990,529990,,529990,,,,529990,,529990,529990,529990,529990,529990,,,,,,,,,,,,,,,,,,,,,499990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60426,Apple iPad Mini 5 (Wi-Fi / 64 GB / Silver) [MUQX2CI/A],379990,,,,Apple A12 Bionic (2500 MHz),"7.9"" (2048x1536)",64 GB,No,iOS 12.1,https://www.solotodo.cl/products/60426-apple-ipad-mini-5-wi-fi-64-gb-silver-muqx2cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379990,379990,379990,,379990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54495,Apple iPad Pro 12.9 2018 (Wi-Fi / 64 GB / Space Gray) [MTEL2CI/A],719990,,,,Apple A12X Bionic (2480 MHz),"12.9"" (2732x2048)",64 GB,No,iOS 12,https://www.solotodo.cl/products/54495-apple-ipad-pro-129-2018-wi-fi-64-gb-space-gray-mtel2cia,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,,719990,719990,719990,719990,719990,719990,,,,,,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,,,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,719990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118783,Apple iPad Pro 12.9 2021 (5G / 256 GB / Silver) [MHR73CI/A],1199990,,,,Apple M1 (3200 MHz),"12.9"" (2732x2048)",256 GB,5G,iOS 14.5.1,https://www.solotodo.cl/products/118783-apple-ipad-pro-129-2021-5g-256-gb-silver-mhr73cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199990,1199990,1199990,1199990,1199990,1199990,,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,,1199990,1199990,1199990,1199990,1199990,1199990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128312,Apple iPad 10.2 2021 LTE (256 GB / Silver),633434,,,,Apple A13 Bionic (1800 MHz),"10,2"" (1620x2160)",256 GB,4G,iPadOS 15,https://www.solotodo.cl/products/128312-apple-ipad-102-2021-lte-256-gb-silver,,,,,,,,,,,,,,,,619990,619990,619990,619990,619990,619990,619990,619990,,,,,,,,,,,,,,,,,,620690,620690,620690,620690,620690,620690,627190,627190,627190,633890,633890,633890,633890,640690,640690,640690,640690,640690,640690,640690,640690,640690,640690,640690,,640690,640690,640690,,,,,,,,,,,,,,,649990,,,,,,,,,,649990,649990,649990,649990,649990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128529,Amazon Fire HD 8 (2020 / 32 GB / Twilight Blue),95028,,,,MediaTek MT8168 (2000 MHz),"8.0"" (1280x800)",32 GB,No,"Android 9.0 ""Pie""",https://www.solotodo.cl/products/128529-amazon-fire-hd-8-2020-32-gb-twilight-blue,,,,,,,,,,,,,,,,,,,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,90990,,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130436,Samsung Galaxy Tab A8 10.5 2021 (Wi-Fi / 32 GB / Pink Gold) + Keyboard Cover [SM-X200NIDWCHO],169990,,,,Unisoc T618 (2000 MHz),"10.5"" (1920x1200)",32 GB,No,Android 11,https://www.solotodo.cl/products/130436-samsung-galaxy-tab-a8-105-2021-wi-fi-32-gb-pink-gold-keyboard-cover-sm-x200nidwcho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169990,169990,169990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88055,Apple iPad 10.2 2020 (WI-FI / 128 GB / Space Gray) [MYLD2CI/A],445323,,,,Apple A12 Bionic (2500 MHz),"10,2"" (1620x2160)",128 GB,No,iOS 14,https://www.solotodo.cl/products/88055-apple-ipad-102-2020-wi-fi-128-gb-space-gray-myld2cia,439990,439990,,439990,,439990,439990,439990,439990,439990,439990,439990,439990,439990,459990,399990,,,,,,,,,,,,,,,,,,,,,,,,,,392990,,,,,,,,,,,,,,,,459990,459990,,,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,399990,399990,,,,,,,,,,,,,,,418990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118785,Apple iPad Pro 12.9 2021 (5G / 512 GB / Silver) [MHR93CI/A],1399990,,,,Apple M1 (3200 MHz),"12.9"" (2732x2048)",512 GB,5G,iOS 14.5.1,https://www.solotodo.cl/products/118785-apple-ipad-pro-129-2021-5g-512-gb-silver-mhr93cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399990,1399990,1399990,1399990,1399990,1399990,,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,1399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67918,Apple iPad 10.2 2019 (Wi-Fi / 32 GB / Space Gray) [MW742CI/A],398990,,,,Apple A10 Fusion (2330 MHz),"10,2"" (1620x2160)",32 GB,No,iOS 13.1,https://www.solotodo.cl/products/67918-apple-ipad-102-2019-wi-fi-32-gb-space-gray-mw742cia,,,,,,389990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,399990,399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93528,Lenovo Tab M7 (TB-7305X) [ZA570000CL],71162,,,,MediaTek MT8765 (1300 MHz),"7.0"" (1024x600)",16 GB,4G,"Android 9.0 ""Pie""",https://www.solotodo.cl/products/93528-lenovo-tab-m7-tb-7305x-za570000cl,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,69990,,,,,,,,,,,,,,76950,76950,76950,76950,76950,76950,76950,76950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65950,,,,,,,,,,,,,,,,,49990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125319,Apple iPad Mini 8.3 2021 (256 GB / Starlight) [MK7V3CI/A],643871,,,,Apple A15 Bionic (1820 MHz),"8.3"" (2266x1488)",256 GB,No,iPadOS 15,https://www.solotodo.cl/products/125319-apple-ipad-mini-83-2021-256-gb-starlight-mk7v3cia,,,675570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674272,,,,,,,,639990,639990,639990,639990,639990,639990,639990,639990,639990,,,,,,,,,,,,,,,,,,,,,,,,639990,639990,,,,,,,,,639990,639990,639990,639990,639990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113260,Apple iPad Pro 11.0 2021 (5G / 256 GB / Silver) [MHW83CI/A],1069990,,,,Apple M1 (3200 MHz),"11.0"" (2388x1668)",256 GB,5G,iOS 14.5.1,https://www.solotodo.cl/products/113260-apple-ipad-pro-110-2021-5g-256-gb-silver-mhw83cia,,,,,,,,,,,,,,,,,,,1069990,1069990,1069990,1069990,1069990,1069990,1069990,1069990,1069990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069990,1069990,1069990,1069990,1069990,1069990,1069990,1069990,1069990,,1069990,1069990,1069990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128428,Samsung Galaxy Tab S7 (T870 / 128 GB / 6 GB / Mystic Silver) + Keyboard Cover [SM-T870NZSUCHO],894276,,,,Qualcomm Snapdragon 865+ (SM8250) (3090 MHz),"11.0"" (2560x1600)",128 GB,No,Android 10,https://www.solotodo.cl/products/128428-samsung-galaxy-tab-s7-t870-128-gb-6-gb-mystic-silver-keyboard-cover-sm-t870nzsucho,,,,,,,,,,,,,,,,,629990,,,,,,629990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999990,999990,999990,999990,,999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81307,Apple iPad Pro 11.0 2020 (LTE / 512 GB / Silver) [MXE72CI/A],1023871,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",512 GB,4G,iOS 13.4,https://www.solotodo.cl/products/81307-apple-ipad-pro-110-2020-lte-512-gb-silver-mxe72cia,1199992,1199992,1199992,1199992,,1199992,,1199992,,1199992,1199992,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,,,,,,,,,,,,,,999990,999990,,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,,,,999990,999990,999990,,,999990,999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115601,Apple iPad Pro 11.0 2020 (Wi-Fi / 2 TB / Space Gray),1537637,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",2048 GB,No,iOS 13.4,https://www.solotodo.cl/products/115601-apple-ipad-pro-110-2020-wi-fi-2-tb-space-gray,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1549990,1499990,,,1499990,1499990,1499990,1499990,,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,1499990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131314,Lenovo Tab M10 FHD Plus (2nd Gen) (TB-X606F) [ZA5T0206US],285990,,,,MediaTek Helio P22T (MT6762) (2300 MHz),"10,3"" (1920x1200)",128 GB,No,"Android 9.0 ""Pie""",https://www.solotodo.cl/products/131314-lenovo-tab-m10-fhd-plus-2nd-gen-tb-x606f-za5t0206us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,,279990,279990,279990,279990,279990,279990,279990,279990,279990,349990,349990,349990,279990,279990,279990,279990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81306,Apple iPad Pro 11.0 2020 (LTE / 256 GB / Silver) [MXE52CI/A],1049990,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",256 GB,4G,iOS 13.4,https://www.solotodo.cl/products/81306-apple-ipad-pro-110-2020-lte-256-gb-silver-mxe52cia,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,1049990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049990,1049990,1049990,,,,1049990,1049990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83004,Apple iPad Pro 11.0 2020 (Wi-Fi / 1 TB / Silver) [MXDH2CI/A],1199990,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",1024 GB,No,iOS 13.4,https://www.solotodo.cl/products/83004-apple-ipad-pro-110-2020-wi-fi-1-tb-silver-mxdh2cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199990,1199990,1199990,1199990,,,,1199990,1199990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113656,Apple iPad Air 10.9 2020 (4G / 256 GB / Sky Blue) [MYH62CI/A],833323,,,,Apple A14 Bionic (3100 MHz),"10,9"" (2360x1640)",256 GB,4G,iPadOS 14,https://www.solotodo.cl/products/113656-apple-ipad-air-109-2020-4g-256-gb-sky-blue-myh62cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799990,,,,,,,,,,,,,,,799990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849990,849990,,,,849990,849990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101092,Apple iPad Air 10.9 2020 (LTE / 64 GB / Green) [MYH12CI/A],680298,,,,Apple A14 Bionic (3100 MHz),"10,9"" (2360x1640)",64 GB,4G,iPadOS 14,https://www.solotodo.cl/products/101092-apple-ipad-air-109-2020-lte-64-gb-green-myh12cia,,,,,,,689990,689990,689990,689990,689990,,,,,,,,,689990,689990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,669990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,,679990,,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,,679990,679990,,,,699990,699990,699990,,,,699990,699990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60419,Apple iPad Mini 5 (4G / 64 GB / Gold) [MUX72CI/A],442298,,,,Apple A12 Bionic (2500 MHz),"7.9"" (2048x1536)",64 GB,4G,iOS 12.1,https://www.solotodo.cl/products/60419-apple-ipad-mini-5-4g-64-gb-gold-mux72cia,,,,,,,,,,,,449990,449990,449990,349990,349990,349990,349990,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529990,529990,529990,,,,529990,529990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81854,Apple iPad Pro 11.0 2020 (Wi-Fi / 256 GB / Space Gray) [MXDC2CI/A],807133,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",256 GB,No,iOS 13.4,https://www.solotodo.cl/products/81854-apple-ipad-pro-110-2020-wi-fi-256-gb-space-gray-mxdc2cia,,,,,,,,,,,,,,,,,,,,,,,,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989990,989990,989990,,,,989990,989990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128432,Samsung Galaxy Tab S7+ (T970 / 256 GB / 8 GB / Mystic Silver) [SM-T970NZSWCHO],914535,,,,Qualcomm Snapdragon 865+ (SM8250) (3090 MHz),"12.4"" (2800x1752)",256 GB,No,Android 10,https://www.solotodo.cl/products/128432-samsung-galaxy-tab-s7-t970-256-gb-8-gb-mystic-silver-sm-t970nzswcho,,,,,,,,,,,,,,,,,,,,,,,829990,,,,,,,,,,,829990,829990,829990,829990,829990,829990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199990,,1199990,1199990,649990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87258,Samsung Galaxy Tab A7 10.4 2020 Wi-Fi (T500 / 32 GB / Silver) [SM-T500NZSACHO],173323,,,,Qualcomm Snapdragon 662 (SM6115) (2000 MHz),"10,4"" (1200x2000)",32 GB,No,Android 10,https://www.solotodo.cl/products/87258-samsung-galaxy-tab-a7-104-2020-wi-fi-t500-32-gb-silver-sm-t500nzsacho,,,,,,,,,,,,,,,,,,,,,,,,,149990,,,,,,,,,,,,,,,,179990,,179990,179990,179990,179990,179990,,179990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90269,Apple iPad Air 10.9 2020 (Wi-Fi / 256 GB / Green) [MYG02CI/A],689990,,,,Apple A14 Bionic (3100 MHz),"10,9"" (2360x1640)",256 GB,No,iPadOS 14,https://www.solotodo.cl/products/90269-apple-ipad-air-109-2020-wi-fi-256-gb-green-myg02cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689990,689990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88057,Apple iPad 10.2 2020 (WI-FI / 32 GB / Space Gray) [MYL92CI/A],343990,,,,Apple A12 Bionic (2500 MHz),"10,2"" (1620x2160)",32 GB,No,iOS 14,https://www.solotodo.cl/products/88057-apple-ipad-102-2020-wi-fi-32-gb-space-gray-myl92cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,319990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349990,349990,,349990,349990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125318,Apple iPad 10.2 2021 LTE (64 GB / Space Gray) [MK473CI/A],481032,,,,Apple A13 Bionic (1800 MHz),"10,2"" (1620x2160)",64 GB,4G,iPadOS 15,https://www.solotodo.cl/products/125318-apple-ipad-102-2021-lte-64-gb-space-gray-mk473cia,479990,479990,479990,479990,479990,484990,484990,484990,484990,484990,484990,484990,,484990,484990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469990,469990,469990,469990,469990,469990,469990,469990,469990,,,,,,,,,,,,,,,,,,549990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87253,Samsung Galaxy Tab A7 10.4 2020 Wi-Fi (T500N / 32 GB / Gris) [SM-T500NZAACHO],162429,,,,Qualcomm 662 (2000 MHz),"10,4"" (1200x2000)",32 GB,No,Android 10,https://www.solotodo.cl/products/87253-samsung-galaxy-tab-a7-104-2020-wi-fi-t500n-32-gb-gris-sm-t500nzaacho,139990,159980,159980,159990,159990,149990,149990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,149990,149990,159990,159990,159990,149990,159990,,189990,179990,,149990,179990,179990,,,,,,179990,179990,179990,,,,,,,,,,,179990,179990,179990,179990,,,,,,,,,,,,,,,,,,,,,149990,149990,,,,,149990,149990,149990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128305,Apple iPad Mini 8.3 2021 (64 GB / Purple) [MLWL3CI/A],508614,,,,Apple A15 Bionic (1820 MHz),"8.3"" (2266x1488)",64 GB,No,iPadOS 15,https://www.solotodo.cl/products/128305-apple-ipad-mini-83-2021-64-gb-purple-mlwl3cia,,,,,,,,,,,,,,,,,499990,499990,499990,,,,,,,,,,,,,,,,,,,,,496590,,,,,,,,,,,,,,519990,519990,,,,,,,,,509990,509990,509990,,509990,509990,,,,,509990,,509990,,509990,509990,509990,509990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85877,Samsung Galaxy Tab S7+ (T970 / 256 GB / 8 GB / Mystic Black) [SM-T970NZKLMXO],844064,,,,Qualcomm Snapdragon 865+ (SM8250) (3090 MHz),"12.4"" (2800x1752)",256 GB,No,Android 10,https://www.solotodo.cl/products/85877-samsung-galaxy-tab-s7-t970-256-gb-8-gb-mystic-black-sm-t970nzklmxo,899990,899990,829990,829990,829990,829990,829990,,,,,,,,,,829990,829990,829990,829990,829990,829990,,829990,829990,829990,829990,,,,,,,,,,,,,829990,829990,829990,799990,799990,799990,799990,799990,1399990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82336,Apple iPad Pro 11.0 2020 (Wi-Fi / 128 GB / Silver) [MY252CI/A],749990,,,,Apple A12Z Bionic (2500 MHz),"11.0"" (2388x1668)",128 GB,No,iOS 13.4,https://www.solotodo.cl/products/82336-apple-ipad-pro-110-2020-wi-fi-128-gb-silver-my252cia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,749990,,749990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
